pl_name,hostname,ra,dec,sy_dist,disc_year,discoverymethod,disc_facility,pl_rade,pl_bmasse,pl_orbper,pl_eqt,pl_insol,st_teff,sy_pnum,method,survey,has_distance,kepler_offset_deg,x_pc,y_pc,z_pc,within_2000_pc
CD-35 2722 B b,CD-35 2722 B,92.33,-35.8255389,,2026,Radial Velocity,Paranal Observatory,13.9,292.40213444,171.11,77.39,0.006,1800.0,1,Radial Velocity,Radial Velocity,False,163.57633125688125,,,,False
Kepler-948 b,Kepler-948,293.3002774,41.5233244,868.017,2016,Transit,Kepler,1.85,4.08,7.76846622,841.0,126.203,5679.0,1,Transit,Kepler,True,3.54480523231025,257.06,-596.87,575.43,True
OGLE-2014-BLG-0319L b,OGLE-2014-BLG-0319L,266.9611667,-33.9350444,7730.0,2022,Microlensing,OGLE,14.1,181.16219199,,,,,1,Microlensing,Microlensing,True,81.34131539145656,-339.99,-6404.34,-4315.29,False
OGLE-2018-BLG-1011L b,OGLE-2018-BLG-1011L,269.014,-29.0828889,7100.0,2019,Microlensing,OGLE,13.5,570.0,,,,,2,Microlensing,Microlensing,True,76.19343215290998,-106.77,-6203.89,-3451.13,False
WASP-61 b,WASP-61,75.2996637,-26.0541438,488.66,2012,Transit,SuperWASP,15.80469,851.7844,3.8559,1624.4,1062.0298,6250.0,1,Transit,Other transit,True,146.13738952037414,111.4,424.63,-214.63,True
KMT-2022-BLG-0303L b,KMT-2022-BLG-0303L,268.033125,-22.6890806,6570.0,2024,Microlensing,KMTNet,14.2,163.04597279,,,,,1,Microlensing,Microlensing,True,70.30511464177353,-208.04,-6057.99,-2534.25,False
OGLE-2019-BLG-0954L b,OGLE-2019-BLG-0954L,267.91325,-29.611,3630.0,2021,Microlensing,OGLE,12.3,4513.1633794,,,,,1,Microlensing,Microlensing,True,76.96672118172556,-114.92,-3153.83,-1793.61,False
WASP-123 b,WASP-123,289.4792124,-32.8601244,197.996,2016,Transit,SuperWASP,15.13212395,285.72917,2.97764359,1500.0,758.324,5740.0,1,Transit,Other transit,True,77.36767982000858,55.46,-156.8,-107.43,True
Kepler-1882 b,Kepler-1882,290.6640856,43.4997866,443.371,2021,Transit,Kepler,1.48674404,2.81,13.78730011,894.0,122.1,5691.0,1,Transit,Kepler,True,1.0002151678638442,113.49,-300.92,305.2,True
KOI-984 b,KOI-984,291.0489438,36.8400772,252.667,2022,Transit,Kepler,4.3,17.1,4.2881785,1022.0,186.31,5295.0,2,Transit,Kepler,True,7.665381221505315,72.63,-188.72,151.49,True
Kepler-1573 b,Kepler-1573,292.9883129,49.4849664,1455.36,2016,Transit,Kepler,1.2,1.87,2.6157554,1379.0,1343.114,5808.0,1,Transit,Kepler,True,5.229753881825402,369.25,-870.39,1106.42,True
Kepler-802 b,Kepler-802,286.0157998,45.0077413,780.585,2016,Transit,Kepler,3.54,12.3,40.0587473,489.0,13.508,5507.0,1,Transit,Kepler,True,3.341093524509176,152.27,-530.46,552.03,True
KMT-2023-BLG-1454L b,KMT-2023-BLG-1454L,267.6200833,-29.62275,7220.0,2024,Microlensing,KMTNet,14.1,200.23189641,,,,,1,Microlensing,Microlensing,True,77.05057834144867,-260.63,-6270.92,-3568.75,False
Kepler-1440 b,Kepler-1440,285.3469737,48.3122283,1115.35,2016,Transit,Kepler,1.26,2.13,39.859484,597.0,44.728,5698.0,1,Transit,Kepler,True,5.287923228293883,196.32,-715.34,832.92,True
WASP-130 b,WASP-130,203.1060194,-42.4752733,172.256,2016,Transit,SuperWASP-South,9.97601,390.9309,11.55098,833.0,56.355,5625.0,1,Transit,Other transit,True,116.80234676934607,-116.86,-49.86,-116.32,True
OGLE-2017-BLG-1049L b,OGLE-2017-BLG-1049L,269.533542,-27.1442222,5670.0,2020,Microlensing,OGLE,12.8,1760.0,,,,,1,Microlensing,Microlensing,True,74.20297529620161,-41.08,-5045.34,-2586.83,False
Kepler-949 b,Kepler-949,298.6079128,46.45366,486.105,2016,Transit,Kepler,2.91,8.8,8.689307296,782.0,58.442,5403.0,2,Transit,Kepler,True,5.897952982482078,160.35,-294.01,352.34,True
Kepler-1964 b,Kepler-1964,297.0588033,49.4784362,,2021,Transit,Kepler,1.7810587,3.83,2.440829992,986.0,223.8,4803.0,1,Transit,Kepler,False,6.613103409588772,,,,False
KMT-2023-BLG-1592L b,KMT-2023-BLG-1592L,268.6786667,-29.0084194,7200.0,2026,Microlensing,KMTNet,14.1,184.34047606,,,,,1,Microlensing,Microlensing,True,76.20182295283121,-145.2,-6295.07,-3491.55,False
OGLE-2019-BLG-0362L b,OGLE-2019-BLG-0362L,263.46525,-24.8103611,5830.0,2022,Microlensing,OGLE,13.1,1036.12060682,,,,,1,Microlensing,Microlensing,True,73.63805143076038,-602.25,-5257.52,-2446.36,False
KMT-2017-BLG-1057L b,KMT-2017-BLG-1057L,265.486,-22.3351111,6500.0,2024,Microlensing,KMTNet,5.19,23.5,,,,,1,Microlensing,Microlensing,True,70.68971856414672,-473.19,-5993.7,-2470.15,False
KMT-2025-BLG-1616L b,KMT-2025-BLG-1616L,267.778875,-30.1391111,7500.0,2026,Microlensing,KMTNet,7.34,42.32,,,,,1,Microlensing,Microlensing,True,77.50619220980394,-251.38,-6481.19,-3765.76,False
Wolf 327 b,Wolf 327,148.3783199,35.570548,28.5321,2024,Transit,Transiting Exoplanet Survey Satellite (TESS),1.24,2.53,0.5734745,996.0,233.9,3542.0,1,Transit,TESS,True,92.93713306266288,-19.76,12.17,16.6,True
Kepler-62 f,Kepler-62,283.2125621,45.3496992,300.874,2013,Transit,Kepler,1.41,35.0,267.291,208.0,0.5,4925.0,5,Transit,Kepler,True,5.343717421976552,48.33,-205.85,214.04,True
WASP-53 c,WASP-53,31.9091639,-20.661843,201.338,2017,Radial Velocity,Multiple Facilities,,5196.5205,2840.0,110.47,0.0247,4953.0,2,Radial Velocity,Radial Velocity,True,112.17452782022488,159.92,99.58,-71.04,True
KMT-2023-BLG-1743L b,KMT-2023-BLG-1743L,269.16525,-28.8549194,7130.0,2024,Microlensing,KMTNet,12.1,6356.56814,,,,,1,Microlensing,Microlensing,True,75.93818417435114,-90.98,-6244.11,-3440.89,False
TOI-5789 c,TOI-5789,302.7734475,16.1897138,20.4581,2026,Transit,Transiting Exoplanet Survey Satellite (TESS),2.86,5.0,12.927748,718.0,8.7194,5185.0,4,Transit,TESS,True,30.099294633186307,10.64,-16.52,5.7,True
MOA-2019-BLG-008L b,MOA-2019-BLG-008L,267.982875,-29.9897306,2700.0,2022,Microlensing,MOA,12.2,5720.911326,,,,,1,Microlensing,Microlensing,True,77.31294843082054,-82.31,-2337.06,-1349.58,False
OGLE-2016-BLG-1598L b,OGLE-2016-BLG-1598L,270.19075,-29.1754389,5910.0,2024,Microlensing,OGLE,13.6,120.77479466,,,,,1,Microlensing,Microlensing,True,76.01124149143004,17.18,-5160.18,-2881.04,False
OGLE-2017-BLG-1275L b,OGLE-2017-BLG-1275L,267.9154167,-29.4979694,7690.0,2024,Microlensing,OGLE,12.8,1875.1876013,,,,,1,Microlensing,Microlensing,True,76.85778435522926,-243.46,-6688.74,-3786.5,False
HATS-44 b,HATS-44,84.3267559,-27.9725758,446.035,2018,Transit,HATSouth,11.960003,177.9848,2.7439004,1161.0,306.417,5080.0,1,Transit,Other transit,True,153.28878143389377,38.94,392.0,-209.21,True
HD 160691 b,HD 160691,266.0361585,-51.8348751,15.5981,2000,Radial Velocity,Anglo-Australian Telescope,,1366.6621501,645.0,262.13,0.8439,5773.0,4,Radial Velocity,Radial Velocity,True,98.65244491610183,-0.67,-9.62,-12.26,True
Kepler-132 b,Kepler-132,283.23581,41.343037,349.549,2014,Transit,Kepler,1.21,1.92,6.178196,1082.0,284.8,6003.0,4,Transit,Kepler,True,6.287339837042015,60.09,-255.46,230.9,True
KMT-2021-BLG-0192L b,KMT-2021-BLG-0192L,268.1049583,-30.0086889,5120.0,2022,Microlensing,KMTNet,6.56,34.96112477,,,,,1,Microlensing,Microlensing,True,77.3014072964748,-146.62,-4431.24,-2560.67,False
Kepler-49 b,Kepler-49,292.2945208,40.5918123,311.222,2012,Transit,Kepler,2.579,9.77,7.2,509.0,21.481,4095.6,4,Transit,Kepler,True,4.087808363142819,89.66,-218.66,202.5,True
KMT-2016-BLG-2364L b,KMT-2016-BLG-2364L,265.715667,-27.4355611,6440.0,2020,Microlensing,KMTNet,13.0,1250.0,,,,,1,Microlensing,Microlensing,True,75.46302144027797,-427.0,-5699.72,-2967.23,False
Kepler-218 c,Kepler-218,295.4128785,46.2665801,656.38,2014,Transit,Kepler,3.14,10.0,44.699576,500.0,16.147,5502.0,3,Transit,Kepler,True,3.7717911617082773,194.72,-409.85,474.28,True
GJ 328 c,GJ 328,133.7819507,1.5420011,20.5266,2023,Radial Velocity,Roque de los Muchachos Observatory,4.91,21.4,241.8,184.01,0.1927,3897.0,2,Radial Velocity,Radial Velocity,True,129.56028440315401,-14.2,14.81,0.55,True
K2-212 b,K2-212,18.4241015,3.0970732,109.218,2018,Transit,K2,2.65,7.51,9.795647,542.0,21.964,4349.0,1,Transit,K2,True,86.23078119595627,103.47,34.47,5.9,True
KMT-2022-BLG-1818L c,KMT-2022-BLG-1818L,270.798625,-27.4811111,5300.0,2026,Microlensing,KMTNet,13.2,114.41822652,,,,,2,Microlensing,Microlensing,True,74.23653746172833,65.54,-4701.51,-2445.72,False
Qatar-8 b,Qatar-8,157.4123405,70.5270835,281.498,2019,Transit,Qatar,14.403565,117.91493,3.71495,1457.0,698.148,5738.0,1,Transit,Other transit,True,60.13966352210274,-86.64,36.04,265.4,True
KMT-2018-BLG-0885L b,KMT-2018-BLG-0885L,268.9663333,-28.5133611,6890.0,2023,Microlensing,KMTNet,11.9,9217.023803,,,,,1,Microlensing,Microlensing,True,75.65665908617554,-109.22,-6053.3,-3289.04,False
KMT-2016-BLG-2321L b,KMT-2016-BLG-2321L,264.0579167,-25.5248806,3580.0,2024,Microlensing,KMTNet,13.8,301.93698665,,,,,1,Microlensing,Microlensing,True,74.13082729993022,-334.44,-3213.23,-1542.63,False
Kepler-74 b,Kepler-74,293.0925275,41.3555095,1177.55,2013,Transit,Kepler,10.76,200.22,7.340711,1078.0,337.682,6000.0,1,Transit,Kepler,True,3.6110553403657186,346.68,-813.07,778.04,True
OGLE-2017-BLG-0482L b,OGLE-2017-BLG-0482L,269.048889,-30.5283604,5800.0,2018,Microlensing,OGLE,2.95,9.0,,,,,1,Microlensing,Microlensing,True,77.57703515866923,-82.93,-4995.3,-2946.2,False
PSR B0329+54 b,PSR B0329+54,53.2472749,54.5791636,504.93312058,2017,Pulsar Timing,Multiple Facilities,1.22,1.97,10140.0,,,,1,Other,Other,True,69.59940307697701,175.11,234.48,411.48,True
K2-140 b,K2-140,188.1373172,-9.6076115,347.917,2017,Transit,K2,13.56286665,295.58041851,6.569188,962.0,204.0,5585.0,1,Transit,K2,True,105.63713409845471,-339.58,-48.56,-58.07,True
HD 184010 c,HD 184010,292.8401421,26.6172796,60.7993,2022,Radial Velocity,Okayama Astrophysical Observatory,11.8,95.3485221,484.3,457.53,7.3558,4971.0,3,Radial Velocity,Radial Velocity,True,17.9681172251773,21.1,-50.09,27.24,True
EPIC 201595106 b,EPIC 201595106,183.7203635,1.9681688,232.1,2021,Transit,K2,1.565,7.67,0.87724,2038.0,2852.0,5679.0,2,Transit,K2,True,100.58537532573837,-231.47,-15.05,7.97,True
TOI-1203 e,TOI-1203,168.2267358,-34.4069371,64.9943,2025,Radial Velocity,La Silla Observatory,7.31,42.1,204.59,,,5737.0,4,Radial Velocity,Radial Velocity,True,135.37517653323735,-52.5,10.94,-36.73,True
Kepler-1503 b,Kepler-1503,293.7271604,42.8067119,1225.57,2016,Transit,Kepler,2.27,5.77,96.16987,321.0,5.636,5069.0,1,Transit,Kepler,True,2.787222240047049,361.8,-823.14,832.81,True
Kepler-1781 b,Kepler-1781,291.7114906,42.3415097,962.63,2021,Transit,Kepler,2.38091029,6.26,4.88752985,1003.0,239.11,5568.0,1,Transit,Kepler,True,2.2879439763938665,263.22,-661.05,648.38,True
Kepler-57 c,Kepler-57,293.6413146,44.6570692,644.14,2012,Transit,Kepler,2.196,6.86,11.6,671.0,48.574,5187.9,2,Transit,Kepler,True,2.1244798327333747,183.74,-419.74,452.74,True
Kepler-1124 b,Kepler-1124,286.5942529,37.8912836,289.899,2016,Transit,Kepler,1.28,2.18,2.852348975,621.0,50.777,3658.0,1,Transit,Kepler,True,7.282131280994314,65.34,-219.25,178.05,True
Kepler-1581 b,Kepler-1581,287.3713199,39.6036225,493.175,2016,Transit,Kepler,0.8,0.437,6.28385491,1108.0,470.862,6022.0,1,Transit,Kepler,True,5.4725487731143625,113.45,-362.65,314.39,True
K2-136 c,K2-136,67.4128615,22.8825674,59.2474,2017,Transit,K2,3.0,18.1,17.30723,470.0,11.91,4500.0,3,Transit,K2,True,101.89115214892071,20.97,50.4,23.04,True
HD 39091 b,HD 39091,84.2992798,-80.4646041,18.2702,2001,Radial Velocity,Anglo-Australian Telescope,12.3,4481.3805387,2088.8,172.74,0.1342,5998.0,3,Radial Velocity,Radial Velocity,True,142.85288694009998,0.3,3.01,-18.02,True
LHS 1815 b,LHS 1815,91.0899861,-55.3115376,29.8424,2020,Transit,Transiting Exoplanet Survey Satellite (TESS),1.088,1.58,3.814334,617.0,62.1493,3643.0,1,Transit,TESS,True,163.49293833712244,-0.32,16.98,-24.54,True
Kepler-464 b,Kepler-464,294.8351052,48.9823204,667.604,2016,Transit,Kepler,3.3,10.9,7.256965224,1163.0,495.005,5933.0,1,Transit,Kepler,True,5.31329633618553,184.02,-397.62,503.71,True
Kepler-1580 b,Kepler-1580,285.9687099,41.3635264,1002.02,2016,Transit,Kepler,2.11,5.1,56.6449279,733.0,83.088,6228.0,1,Transit,Kepler,True,4.653529781203404,206.9,-723.03,662.17,True
Kepler-198 d,Kepler-198,290.6731326,38.6910045,495.358,2016,Transit,Kepler,1.53,2.96,1.31184443,1562.0,1444.516,5636.0,3,Transit,Kepler,True,5.808997486173216,136.5,-361.75,309.66,True
HD 50554 b,HD 50554,103.678273,24.2451409,31.1664,2002,Radial Velocity,Lick Observatory,12.8,1859.29618095,1240.0,192.65,0.2738,6050.0,3,Radial Velocity,Radial Velocity,True,110.95812505906933,-6.72,27.61,12.8,True
HD 73267 c,HD 73267,129.0735123,-34.4594469,50.4093,2022,Radial Velocity,Multiple Observatories,12.8,1630.77755632,17071.78045,69.53,0.0049,5387.0,2,Radial Velocity,Radial Velocity,True,162.66843108994956,-26.2,32.27,-28.52,True
Kepler-580 b,Kepler-580,283.4997537,40.5528053,323.899,2016,Transit,Kepler,2.57,7.13,8.222419656,558.0,24.063,4298.0,1,Transit,Kepler,True,6.589551583129366,57.45,-239.3,210.58,True
KOI-12 b,KOI-12,297.4537402,41.0110188,399.398,2015,Transit,Kepler,13.78707,349.613,17.855182,911.0,196.507,6635.0,2,Transit,Kepler,True,6.080036833513575,138.95,-267.44,262.09,True
Kepler-637 b,Kepler-637,292.4172566,41.4168384,786.091,2016,Transit,Kepler,4.75,20.2,23.20584623,1002.0,63.805,6096.0,1,Transit,Kepler,True,3.3385213467426653,224.81,-544.95,520.02,True
HD 29985 b,HD 29985,70.5216589,-33.9210696,31.2707,2022,Radial Velocity,Multiple Observatories,12.8,1739.47487151,20608.14049,46.73,0.0008,4678.0,1,Radial Velocity,Radial Velocity,True,147.5189818466165,8.65,24.46,-17.45,True
HD 165155 b,HD 165155,271.4893395,-29.9172536,63.3574,2016,Radial Velocity,Multiple Observatories,13.2,918.5287,434.5,239.9,0.5482,5426.0,1,Radial Velocity,Radial Velocity,True,76.4482737425171,1.43,-54.9,-31.6,True
HD 22946 d,HD 22946,54.819538,-42.7630276,62.7792,2023,Transit,Transiting Exoplanet Survey Satellite (TESS),2.607,26.57,47.42489,546.0,18.561,6169.0,3,Transit,TESS,True,140.34228190270352,26.56,37.67,-42.63,True
Kepler-1697 b,Kepler-1697,287.663331,43.4713782,247.771,2020,Transit,Kepler,1.25954761,2.12,33.4969,630.0,37.3,4681.53,1,Transit,Kepler,True,2.3930808653379216,54.56,-171.33,170.46,True
Kepler-674 b,Kepler-674,285.1761864,50.1496897,342.254,2016,Transit,Kepler,1.69,3.5,2.243381847,822.0,146.511,4192.0,1,Transit,Kepler,True,6.761169737822486,57.41,-211.66,262.76,True
Kepler-873 b,Kepler-873,296.4031319,51.2712773,1182.22,2016,Transit,Kepler,3.75,13.5,20.5533844,749.0,68.015,6163.0,1,Transit,Kepler,True,7.782139457109605,328.9,-662.48,922.27,True
Kepler-783 b,Kepler-783,291.0628615,47.484789,516.09,2016,Transit,Kepler,0.78,0.399,4.29264638,991.0,229.104,5521.0,2,Transit,Kepler,True,2.9974400985977803,125.34,-325.46,380.41,True
HD 31527 c,HD 31527,73.9096193,-23.2413163,38.4473,2019,Radial Velocity,La Silla Observatory,3.85,14.16,51.2053,571.07,16.9215,5898.0,3,Radial Velocity,Radial Velocity,True,143.28814711774538,9.79,33.94,-15.17,True
Kepler-1955 b,Kepler-1955,299.5347603,40.4777528,449.351,2021,Transit,Kepler,1.16654878,1.69,14.26519966,853.0,114.3,5825.0,1,Transit,Kepler,True,7.670804004999414,168.49,-297.39,291.7,True
Kepler-1684 b,Kepler-1684,294.0054181,46.3106625,621.996,2020,Transit,Kepler,2.87084792,8.6,47.7055,347.0,3.42,4706.54,1,Transit,Kepler,True,2.961503891450951,174.79,-392.48,449.76,True
Kepler-322 c,Kepler-322,281.3487514,44.2952525,400.48,2014,Transit,Kepler,1.67,3.43,4.337234,996.0,203.406,5388.0,2,Transit,Kepler,True,6.657229828169433,56.41,-281.04,279.68,True
Qatar-5 b,Qatar-5,7.0539375,42.0613451,367.658,2017,Transit,Qatar,12.408363,1373.0256,2.8792319,1415.0,669.0,5747.0,1,Transit,Other transit,True,53.54520523187124,270.89,33.52,246.3,True
Kepler-399 c,Kepler-399,299.5017242,40.6707669,740.537,2014,Transit,Kepler,1.43,2.63,26.67569,630.0,15.69,5502.0,3,Transit,Kepler,True,7.542111096836506,276.6,-488.85,482.62,True
DMPP-2 c,DMPP-2,27.407731,-34.4590985,137.94,2026,Radial Velocity,Multiple Observatories,8.26,51.79,3.168,1910.88,553.7504,6500.0,3,Radial Velocity,Radial Velocity,True,117.75028001147471,100.97,52.35,-78.05,True
TOI-1062 b,TOI-1062,38.1209678,-78.0236828,82.1733,2021,Transit,Transiting Exoplanet Survey Satellite (TESS),2.265,10.15,4.11296,1077.0,232.0,5328.0,2,Transit,TESS,True,136.89025798937558,13.41,10.53,-80.38,True
TOI-1759 b,TOI-1759,326.8516615,62.7538164,40.0654,2022,Transit,Transiting Exoplanet Survey Satellite (TESS),3.14,10.8,18.85019,443.0,6.39,4065.0,1,Transit,TESS,True,27.539243212627866,15.36,-10.03,35.62,True
TOI-2285 b,TOI-2285,332.5632644,58.7060934,42.409,2021,Transit,Transiting Exoplanet Survey Satellite (TESS),1.77,19.5,13.635109,358.0,3.91,3491.0,1,Transit,TESS,True,28.98979851211803,19.55,-10.15,36.24,True
Kepler-546 b,Kepler-546,283.257573,40.9904095,1019.65,2016,Transit,Kepler,7.0,39.1,4.147020258,1258.0,690.13,5967.0,1,Transit,Kepler,True,6.470772496913794,176.5,-749.14,668.82,True
Kepler-682 b,Kepler-682,289.1122204,51.7373589,1979.25,2016,Transit,Kepler,7.37,42.6,12.611906672,753.0,306.102,5559.0,1,Transit,Kepler,True,7.310915120573969,401.31,-1158.12,1554.07,True
TOI-220 b,TOI-220,91.7996988,-61.9972098,90.7402,2021,Transit,Transiting Exoplanet Survey Satellite (TESS),3.03,13.8,10.695264,805.0,137.7252,5298.0,1,Transit,TESS,True,159.3478654668335,-1.34,42.58,-80.12,True
TOI-5624 f,TOI-5624,180.8443476,49.2512257,101.913,2026,Transit Timing Variations,Multiple Observatories,3.66,13.0,45.37,478.5,8.6817,5327.0,5,Other,Other,True,68.09201191306039,-66.52,-0.98,77.21,True
Kepler-242 b,Kepler-242,286.5656932,41.8084168,600.241,2014,Transit,Kepler,2.61,7.32,8.20395,742.0,43.768,5020.0,2,Transit,Kepler,True,4.0233569122962365,127.56,-428.84,400.15,True
Kepler-258 b,Kepler-258,294.0684116,46.5791357,575.988,2014,Transit,Kepler,4.06,15.5,13.19722,642.0,27.791,4942.0,2,Transit,Kepler,True,3.161684126131852,161.46,-361.49,418.35,True
TOI-4898 b,TOI-4898,197.3416711,-32.8294537,98.5958,2026,Transit,Transiting Exoplanet Survey Satellite (TESS),3.7197954,13.4,2.76520470167,667.0,33.0144,4201.57,1,Transit,TESS,True,114.5037423076215,-79.08,-24.69,-53.45,True
Kepler-1292 b,Kepler-1292,284.9057222,43.9491434,1493.43,2016,Transit,Kepler,1.82,3.97,3.27646405,1195.0,521.101,5556.0,1,Transit,Kepler,True,4.164072454335516,276.57,-1039.02,1036.47,True
HD 128717 b,HD 128717,219.0881687,57.5609512,73.636,2025,Astrometry,European Space Agency (ESA) Gaia Satellite,12.1,6293.0024586,3420.0,151.9,0.0892,6210.0,1,Other,Other,True,44.56612550262858,-30.66,-24.9,62.15,True
TOI-3278 b,TOI-3278,291.8668611,-62.0948769,904.752,2026,Transit,Transiting Exoplanet Survey Satellite (TESS),13.89913607,95.3485221,3.246456,1561.0,1030.0,5720.0,1,Transit,TESS,True,106.59925502686262,157.71,-392.97,-799.55,True
Kepler-103 b,Kepler-103,288.9845512,40.0644857,494.832,2014,Transit,Kepler,3.4857,11.67,15.9653287,973.0,150.536,6047.0,2,Transit,Kepler,True,4.606503467781591,123.2,-358.11,318.5,True
TOI-4492 b,TOI-4492,308.6508,29.2381016,143.184,2026,Transit,Transiting Exoplanet Survey Satellite (TESS),11.78063872,1881.54416944,4.4331824,1207.0,510.0,5711.0,1,Transit,TESS,True,20.88070479543051,78.04,-97.58,69.94,True
pi Men d,HD 39091,84.2992798,-80.4646041,18.2702,2022,Radial Velocity,La Silla Observatory,3.72,13.38,124.64,443.55,5.6398,5998.0,3,Radial Velocity,Radial Velocity,True,142.85288694009998,0.3,3.01,-18.02,True
Kepler-1058 b,Kepler-1058,294.5956256,45.8750556,491.997,2016,Transit,Kepler,2.72,7.85,110.96546,239.0,0.77,4644.0,1,Transit,Kepler,True,3.0911946321530426,142.57,-311.46,353.17,True
Kepler-160 b,Kepler-160,287.773573,42.8692755,937.013,2014,Transit,Kepler,1.715,3.59,4.309397,1134.0,396.619,5471.0,3,Transit,Kepler,True,2.6523379493011423,209.63,-653.97,637.48,True
Kepler-1365 b,Kepler-1365,292.1996573,42.0459944,840.128,2016,Transit,Kepler,0.92,0.721,7.69993485,969.0,456.25,5770.0,2,Transit,Kepler,True,2.695770754634747,235.73,-577.64,562.66,True
Kepler-346 c,Kepler-346,288.0119248,46.1176003,984.105,2014,Transit,Kepler,3.07,9.64,23.851549,654.0,23.812,6033.0,2,Transit,Kepler,True,2.4700821320583506,210.93,-648.73,709.31,True
Kepler-1489 b,Kepler-1489,281.2957984,44.4654063,1283.05,2016,Transit,Kepler,1.77,3.78,82.294751,400.0,11.893,5655.0,2,Transit,Kepler,True,6.682208475033505,179.36,-897.94,898.75,True
Kepler-1126 b,Kepler-1126,285.691955,45.6893993,635.736,2016,Transit,Kepler,1.73,3.64,108.593329,374.0,4.55,5798.0,2,Transit,Kepler,True,3.7070395761939827,120.11,-427.54,454.91,True
Kepler-1914 b,Kepler-1914,291.4314024,38.6543635,1621.56,2021,Transit,Kepler,2.9429803,8.97,30.82789993,585.0,27.66,5982.0,1,Transit,Kepler,True,5.873478094733743,462.7,-1178.76,1012.86,True
HATS-43 b,HATS-43,80.5382418,-30.9708179,362.273,2018,Transit,HATSouth,13.22662,82.95363,4.3888497,1003.0,192.2328,5099.0,1,Transit,Other transit,True,152.8268182252572,51.06,306.4,-186.43,True
Kepler-685 b,Kepler-685,293.8719143,38.4229184,938.715,2016,Transit,Kepler,10.58,78.8,1.6255222,1579.0,1137.124,5963.0,1,Transit,Kepler,True,6.533126091634116,297.62,-672.52,583.37,True
Kepler-1303 b,Kepler-1303,284.287147,42.3555784,897.783,2016,Transit,Kepler,1.42,2.6,7.56127224,891.0,182.375,5771.0,1,Transit,Kepler,True,5.103370256855696,163.73,-642.92,604.86,True
Kepler-1016 b,Kepler-1016,294.613689,45.9846265,1402.82,2016,Transit,Kepler,2.18,5.39,1.954524342,1540.0,1445.204,5821.0,2,Transit,Kepler,True,3.150285978201066,405.98,-886.18,1008.84,True
HIP 54373 c,HIP 54373,166.8643532,-19.2916857,18.7168,2019,Radial Velocity,Las Campanas Observatory,3.57,12.44,15.144,463.2,6.1142,4021.0,2,Radial Velocity,Radial Velocity,True,127.30703654938259,-17.2,4.01,-6.18,True
L 363-38 b,L 363-38,10.8555443,-41.2952926,10.2295,2023,Radial Velocity,Paranal Observatory,2.0,4.67,8.781,330.0,5.6424,3129.0,1,Radial Velocity,Radial Velocity,True,111.79233708746314,7.55,1.45,-6.75,True
HAT-P-46 b,HAT-P-46,270.4441831,-2.97098,290.736,2014,Transit,HATNet,14.392,156.684,4.463129,1458.0,1405.4798,6120.0,1,Transit,Other transit,True,50.798031721836914,2.25,-290.34,-15.07,True
